"No.","Time","Source","Destination","Protocol","Length","Info"
"17","2.562965","2404:6800:4007:803::200e","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","TCP","74","443  >  63432 [ACK] Seq=1 Ack=3146 Win=3265 Len=0"
"18","2.577249","2404:6800:4007:825::200a","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","TCP","74","443  >  63985 [ACK] Seq=165 Ack=71 Win=426 Len=0"
"19","2.963292","2404:6800:4007:803::200e","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","TLSv1.2","1042","Application Data"
"20","2.963292","2404:6800:4007:803::200e","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","TLSv1.2","319","Application Data"
"21","2.963292","2404:6800:4007:803::200e","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","TLSv1.2","158","Application Data"
"22","2.963292","2404:6800:4007:803::200e","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","TLSv1.2","134","Application Data"
"23","2.963292","2404:6800:4007:803::200e","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","TLSv1.2","113","Application Data"
"24","2.966449","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","2404:6800:4007:803::200e","TLSv1.2","109","Application Data"
"25","2.966719","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","2404:6800:4007:803::200e","TLSv1.2","113","Application Data"
"26","2.980569","2404:6800:4007:803::200e","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","TCP","113","[TCP Spurious Retransmission] 443  >  63432 [PSH, ACK] Seq=1358 Ack=3146 Win=3265 Len=39"
"27","2.980664","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","2404:6800:4007:803::200e","TCP","86","[TCP Dup ACK 24#1] 63432  >  443 [ACK] Seq=3220 Ack=1397 Win=8193 Len=0 SLE=1358 SRE=1397"
"28","3.010790","2404:6800:4007:803::200e","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","TCP","74","443  >  63432 [ACK] Seq=1397 Ack=3181 Win=3265 Len=0"
"29","3.022067","2404:6800:4007:803::200e","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","TCP","74","443  >  63432 [ACK] Seq=1397 Ack=3220 Win=3265 Len=0"
"30","4.673164","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","2404:6800:4009:82c::200a","TCP","75","63983  >  443 [ACK] Seq=1 Ack=1 Win=507 Len=1 [TCP segment of a reassembled PDU]"
"31","4.766864","2404:6800:4009:82c::200a","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","TCP","86","443  >  63983 [ACK] Seq=1 Ack=2 Win=489 Len=0 SLE=1 SRE=2"
"32","5.385031","192.168.78.36","139.59.48.241","TCP","55","64000  >  443 [ACK] Seq=1 Ack=1 Win=514 Len=1 [TCP segment of a reassembled PDU]"
"33","5.413443","139.59.48.241","192.168.78.36","TCP","54","443  >  64000 [RST] Seq=1 Win=0 Len=0"
"34","8.428900","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","2404:6800:4007:82a::200a","TCP","75","63975  >  443 [ACK] Seq=1 Ack=1 Win=511 Len=1 [TCP segment of a reassembled PDU]"
"35","8.429044","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","2404:6800:4009:810::200a","TCP","75","63444  >  443 [ACK] Seq=1 Ack=1 Win=511 Len=1 [TCP segment of a reassembled PDU]"
"36","8.429107","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","2404:6800:4007:816::200a","TCP","75","63977  >  443 [ACK] Seq=1 Ack=1 Win=507 Len=1 [TCP segment of a reassembled PDU]"
"37","8.429158","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","2404:6800:4007:816::200a","TCP","75","63978  >  443 [ACK] Seq=1 Ack=1 Win=512 Len=1 [TCP segment of a reassembled PDU]"
"38","8.429210","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","2404:6800:4009:825::200a","TCP","75","63976  >  443 [ACK] Seq=1 Ack=1 Win=507 Len=1 [TCP segment of a reassembled PDU]"
"39","8.470660","2404:6800:4007:816::200a","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","TCP","86","443  >  63978 [ACK] Seq=1 Ack=2 Win=327 Len=0 SLE=1 SRE=2"
"40","8.479739","2404:6800:4007:82a::200a","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","TCP","86","443  >  63975 [ACK] Seq=1 Ack=2 Win=287 Len=0 SLE=1 SRE=2"
"41","8.492041","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","2404:6800:4007:827::200a","TCP","75","63993  >  443 [ACK] Seq=1 Ack=1 Win=512 Len=1 [TCP segment of a reassembled PDU]"
"42","8.492536","2404:6800:4007:816::200a","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","TCP","86","443  >  63977 [ACK] Seq=1 Ack=2 Win=265 Len=0 SLE=1 SRE=2"
"43","8.497744","2404:6800:4009:825::200a","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","TCP","86","443  >  63976 [ACK] Seq=1 Ack=2 Win=265 Len=0 SLE=1 SRE=2"
"44","8.501740","2404:6800:4009:810::200a","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","TCP","86","443  >  63444 [ACK] Seq=1 Ack=2 Win=273 Len=0 SLE=1 SRE=2"
"45","8.507553","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","2404:6800:4009:810::200a","TCP","75","63982  >  443 [ACK] Seq=1 Ack=1 Win=512 Len=1 [TCP segment of a reassembled PDU]"
"46","8.529734","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","2404:6800:4007:821::2003","QUIC","1292","Initial, DCID=c454c2a1643fe75e, PKN: 1, CRYPTO"
"47","8.529873","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","2404:6800:4007:821::2003","QUIC","1292","Initial, DCID=c454c2a1643fe75e, PKN: 2, CRYPTO"
"48","8.529944","2404:6800:4007:827::200a","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","TCP","86","443  >  63993 [ACK] Seq=1 Ack=2 Win=326 Len=0 SLE=1 SRE=2"
"49","8.530144","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","2404:6800:4007:821::2003","QUIC","1292","Initial, DCID=c454c2a1643fe75e, PKN: 3, PADDING, CRYPTO, CRYPTO, PING, CRYPTO, CRYPTO, PADDING, PING, CRYPTO"
"50","8.530189","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","2404:6800:4007:821::2003","QUIC","139","0-RTT, DCID=c454c2a1643fe75e"
"51","8.530339","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","2404:6800:4007:821::2003","QUIC","566","0-RTT, DCID=c454c2a1643fe75e"
"52","8.559493","2404:6800:4009:810::200a","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","TCP","86","443  >  63982 [ACK] Seq=1 Ack=2 Win=404 Len=0 SLE=1 SRE=2"
"53","8.586903","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","2404:6800:4009:825::200a","TCP","75","63979  >  443 [ACK] Seq=1 Ack=1 Win=512 Len=1 [TCP segment of a reassembled PDU]"
"54","8.598319","2404:6800:4007:821::2003","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","QUIC","1292","Initial, SCID=e454c2a1643fe75e, PKN: 1, ACK, PADDING"
"55","8.598319","2404:6800:4007:821::2003","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","QUIC","1292","Initial, SCID=e454c2a1643fe75e, PKN: 2, ACK, PADDING"
"56","8.618588","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","2404:6800:4007:821::2003","QUIC","1292","Initial, DCID=e454c2a1643fe75e, PKN: 7, PADDING, PING, PADDING"
"57","8.627125","2404:6800:4007:821::2003","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","QUIC","1292","Initial, SCID=e454c2a1643fe75e, PKN: 3, CRYPTO, PADDING"
"58","8.627125","2404:6800:4007:821::2003","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","QUIC","359","Protected Payload (KP0)"
"59","8.627125","2404:6800:4007:821::2003","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","QUIC","995","Protected Payload (KP0)"
"60","8.627125","2404:6800:4007:821::2003","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","QUIC","96","Protected Payload (KP0)"
"61","8.628464","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","2404:6800:4007:821::2003","QUIC","140","Handshake, DCID=e454c2a1643fe75e"
"62","8.628719","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","2404:6800:4007:821::2003","QUIC","93","Protected Payload (KP0), DCID=e454c2a1643fe75e"
"63","8.630720","2404:6800:4009:825::200a","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","TCP","86","443  >  63979 [ACK] Seq=1 Ack=2 Win=293 Len=0 SLE=1 SRE=2"
"64","8.667193","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","2404:6800:4007:821::2003","QUIC","94","Protected Payload (KP0), DCID=e454c2a1643fe75e"
"65","8.667693","2404:6800:4007:821::2003","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","QUIC","1292","Initial, SCID=e454c2a1643fe75e, PKN: 8, ACK, CRYPTO"
"66","8.667693","2404:6800:4007:821::2003","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","QUIC","182","Protected Payload (KP0)"
"67","8.669047","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","2404:6800:4007:821::2003","QUIC","95","Protected Payload (KP0), DCID=e454c2a1643fe75e"
"68","8.699105","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","2404:6800:4007:821::2003","QUIC","131","Protected Payload (KP0), DCID=e454c2a1643fe75e"
"69","8.759100","2404:6800:4007:821::2003","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","QUIC","87","Protected Payload (KP0)"
"70","8.760321","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","2404:6800:4007:821::2003","QUIC","558","Protected Payload (KP0), DCID=e454c2a1643fe75e"
"71","8.858381","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","2404:6800:4007:811::200e","TCP","75","63991  >  443 [ACK] Seq=1 Ack=1 Win=1024 Len=1 [TCP segment of a reassembled PDU]"
"72","8.888907","2404:6800:4007:821::2003","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","QUIC","91","Protected Payload (KP0)"
"73","8.888907","2404:6800:4007:821::2003","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","QUIC","579","Protected Payload (KP0)"
"74","8.888907","2404:6800:4007:821::2003","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","QUIC","84","Protected Payload (KP0)"
"75","8.889490","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","2404:6800:4007:821::2003","QUIC","97","Protected Payload (KP0), DCID=e454c2a1643fe75e"
"76","8.890333","192.168.78.36","34.111.24.1","TCP","55","63974  >  443 [ACK] Seq=1 Ack=1 Win=514 Len=1 [TCP segment of a reassembled PDU]"
"77","8.903846","2404:6800:4007:821::2003","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","QUIC","84","Protected Payload (KP0)"
"78","8.906446","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","2404:6800:4007:821::2003","QUIC","95","Protected Payload (KP0), DCID=e454c2a1643fe75e"
"79","8.910709","2404:6800:4007:811::200e","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","TCP","86","443  >  63991 [ACK] Seq=1 Ack=2 Win=425 Len=0 SLE=1 SRE=2"
"80","8.931046","34.111.24.1","192.168.78.36","TCP","66","443  >  63974 [ACK] Seq=1 Ack=2 Win=348 Len=0 SLE=1 SRE=2"
"81","8.958088","2404:6800:4007:821::2003","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","QUIC","86","Protected Payload (KP0)"
"82","9.065232","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","2404:6800:4007:82a::200a","TCP","75","63981  >  443 [ACK] Seq=1 Ack=1 Win=507 Len=1 [TCP segment of a reassembled PDU]"
"83","9.091353","2404:6800:4007:82a::200a","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","TCP","86","443  >  63981 [ACK] Seq=1 Ack=2 Win=414 Len=0 SLE=1 SRE=2"
"84","9.558437","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","2404:6800:4009:831::2003","TCP","75","63997  >  443 [ACK] Seq=1 Ack=1 Win=511 Len=1 [TCP segment of a reassembled PDU]"
"85","9.647074","2404:6800:4009:831::2003","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","TCP","86","443  >  63997 [ACK] Seq=1 Ack=2 Win=270 Len=0 SLE=1 SRE=2"
"86","10.752512","e6:01:68:3e:a3:39","Intel_81:40:ca","ARP","42","Who has 192.168.78.36? Tell 192.168.78.58"
"87","10.752580","Intel_81:40:ca","e6:01:68:3e:a3:39","ARP","42","192.168.78.36 is at 08:9d:f4:81:40:ca"
"88","11.334624","192.168.78.36","138.199.14.85","TCP","55","[TCP Keep-Alive] 63299  >  443 [ACK] Seq=1 Ack=1 Win=514 Len=1"
"89","11.403854","138.199.14.85","192.168.78.36","TCP","54","[TCP Keep-Alive] 443  >  63299 [ACK] Seq=0 Ack=2 Win=501 Len=0"
"90","11.403947","192.168.78.36","138.199.14.85","TCP","54","[TCP Keep-Alive ACK] 63299  >  443 [ACK] Seq=2 Ack=1 Win=514 Len=0"
"91","11.621361","138.199.14.85","192.168.78.36","TCP","66","[TCP Dup ACK 5#1] 443  >  63299 [ACK] Seq=1 Ack=2 Win=501 Len=0 SLE=1 SRE=2"
"92","12.528058","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","2a03:2880:f284:d2:face:b00c:0:167","TCP","144","63315  >  5222 [PSH, ACK] Seq=1 Ack=1 Win=512 Len=70 [TCP segment of a reassembled PDU]"
"93","12.610037","2a03:2880:f284:d2:face:b00c:0:167","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","TCP","74","5222  >  63315 [ACK] Seq=1 Ack=71 Win=359 Len=0"
"94","13.002922","2a03:2880:f284:d2:face:b00c:0:167","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","TCP","146","5222  >  63315 [PSH, ACK] Seq=1 Ack=71 Win=359 Len=72 [TCP segment of a reassembled PDU]"
"95","13.047513","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","2a03:2880:f284:d2:face:b00c:0:167","TCP","74","63315  >  5222 [ACK] Seq=71 Ack=73 Win=511 Len=0"
"96","13.143678","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","2404:6800:4007:82b::200e","TCP","75","63414  >  443 [ACK] Seq=1 Ack=1 Win=511 Len=1 [TCP segment of a reassembled PDU]"
"97","13.215984","2404:6800:4007:82b::200e","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","TCP","86","443  >  63414 [ACK] Seq=1 Ack=2 Win=328 Len=0 SLE=1 SRE=2"
"98","13.541498","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","2404:6800:4007:818::200a","TCP","75","63987  >  443 [ACK] Seq=1 Ack=1 Win=507 Len=1 [TCP segment of a reassembled PDU]"
"99","13.541664","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","2404:6800:4007:823::200a","TCP","75","63988  >  443 [ACK] Seq=1 Ack=1 Win=507 Len=1 [TCP segment of a reassembled PDU]"
"100","13.572360","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","2404:6800:4009:82c::200a","TCP","75","63980  >  443 [ACK] Seq=1 Ack=1 Win=510 Len=1 [TCP segment of a reassembled PDU]"
"101","13.592835","2404:6800:4007:818::200a","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","TCP","86","443  >  63987 [ACK] Seq=1 Ack=2 Win=265 Len=0 SLE=1 SRE=2"
"102","13.592835","2404:6800:4007:823::200a","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","TCP","86","443  >  63988 [ACK] Seq=1 Ack=2 Win=265 Len=0 SLE=1 SRE=2"
"103","13.628180","2404:6800:4009:82c::200a","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","TCP","86","443  >  63980 [ACK] Seq=1 Ack=2 Win=273 Len=0 SLE=1 SRE=2"
"104","14.353306","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","2404:6800:4007:818::200a","TCP","75","63989  >  443 [ACK] Seq=1 Ack=1 Win=512 Len=1 [TCP segment of a reassembled PDU]"
"105","14.432475","2404:6800:4007:818::200a","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","TCP","86","443  >  63989 [ACK] Seq=1 Ack=2 Win=293 Len=0 SLE=1 SRE=2"
"106","15.776597","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","2404:6800:4007:823::200a","TCP","75","63990  >  443 [ACK] Seq=1 Ack=1 Win=512 Len=1 [TCP segment of a reassembled PDU]"
"107","15.992538","2404:6800:4007:823::200a","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","TCP","86","443  >  63990 [ACK] Seq=1 Ack=2 Win=1083 Len=0 SLE=1 SRE=2"
"108","17.028409","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","2404:6800:4007:82c::200e","TCP","75","63437  >  443 [ACK] Seq=1 Ack=1 Win=507 Len=1 [TCP segment of a reassembled PDU]"
"109","17.096873","2404:6800:4007:82c::200e","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","TCP","86","443  >  63437 [ACK] Seq=1 Ack=2 Win=306 Len=0 SLE=1 SRE=2"
"110","18.016398","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","2404:6800:4007:827::200a","TCP","75","63992  >  443 [ACK] Seq=1 Ack=1 Win=507 Len=1 [TCP segment of a reassembled PDU]"
"111","18.095602","2404:6800:4007:827::200a","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","TCP","86","443  >  63992 [ACK] Seq=1 Ack=2 Win=265 Len=0 SLE=1 SRE=2"
"112","19.604240","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","2404:6800:4007:805::2003","TCP","75","63442  >  443 [ACK] Seq=1 Ack=1 Win=510 Len=1 [TCP segment of a reassembled PDU]"
"113","19.742580","2404:6800:4007:805::2003","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","TCP","86","443  >  63442 [ACK] Seq=1 Ack=2 Win=287 Len=0 SLE=1 SRE=2"
"114","21.635283","192.168.78.36","138.199.14.85","TCP","55","[TCP Keep-Alive] 63299  >  443 [ACK] Seq=1 Ack=1 Win=514 Len=1"
"115","21.901713","138.199.14.85","192.168.78.36","TCP","54","[TCP Keep-Alive] 443  >  63299 [ACK] Seq=0 Ack=2 Win=501 Len=0"
"116","21.901888","192.168.78.36","138.199.14.85","TCP","54","[TCP Keep-Alive ACK] 63299  >  443 [ACK] Seq=2 Ack=1 Win=514 Len=0"
"117","22.112353","138.199.14.85","192.168.78.36","TCP","66","[TCP Dup ACK 5#2] 443  >  63299 [ACK] Seq=1 Ack=2 Win=501 Len=0 SLE=1 SRE=2"
"118","22.514685","192.168.78.36","117.18.232.200","TCP","55","64001  >  443 [ACK] Seq=1 Ack=1 Win=510 Len=1 [TCP segment of a reassembled PDU]"
"119","22.525987","2404:6800:4007:825::200a","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","TLSv1.2","238","Application Data"
"120","22.530707","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","2404:6800:4007:825::200a","TLSv1.2","109","Application Data"
"121","22.530778","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","2404:6800:4007:825::200a","TLSv1.2","109","Application Data"
"122","22.551275","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","2404:6800:4007:803::200e","TCP","1372","63432  >  443 [ACK] Seq=3220 Ack=1397 Win=8193 Len=1298 [TCP segment of a reassembled PDU]"
"123","22.551275","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","2404:6800:4007:803::200e","TCP","1372","63432  >  443 [ACK] Seq=4518 Ack=1397 Win=8193 Len=1298 [TCP segment of a reassembled PDU]"
"124","22.551275","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","2404:6800:4007:803::200e","TLSv1.2","1072","Application Data, Application Data, Application Data"
"125","22.607868","117.18.232.200","192.168.78.36","TCP","66","443  >  64001 [ACK] Seq=1 Ack=2 Win=150 Len=0 SLE=1 SRE=2"
"126","22.607868","20.210.25.198","192.168.78.36","TLSv1.2","85","Encrypted Alert"
"127","22.607868","20.210.25.198","192.168.78.36","TCP","54","443  >  64013 [FIN, ACK] Seq=32 Ack=1 Win=63 Len=0"
"128","22.608809","192.168.78.36","20.210.25.198","TCP","54","64013  >  443 [ACK] Seq=1 Ack=33 Win=514 Len=0"
"129","22.608971","192.168.78.36","20.210.25.198","TLSv1.2","85","Encrypted Alert"
"130","22.609054","192.168.78.36","20.210.25.198","TCP","54","64013  >  443 [FIN, ACK] Seq=32 Ack=33 Win=514 Len=0"
"131","22.609229","192.168.78.36","20.210.25.198","TCP","54","64013  >  443 [RST, ACK] Seq=33 Ack=33 Win=0 Len=0"
"132","22.609331","2404:6800:4007:825::200a","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","TCP","74","443  >  63985 [ACK] Seq=329 Ack=106 Win=426 Len=0"
"133","22.609331","2404:6800:4007:825::200a","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","TCP","74","443  >  63985 [ACK] Seq=329 Ack=141 Win=426 Len=0"
"134","22.671847","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","2404:6800:4007:803::200e","TCP","1372","[TCP Retransmission] 63432  >  443 [PSH, ACK] Seq=5516 Ack=1397 Win=8193 Len=1298"
"135","22.932411","2404:6800:4007:803::200e","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","TCP","74","443  >  63432 [ACK] Seq=1397 Ack=4518 Win=3276 Len=0"
"136","22.932411","2404:6800:4007:803::200e","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","TCP","74","443  >  63432 [ACK] Seq=1397 Ack=5816 Win=3288 Len=0"
"137","22.932411","2404:6800:4007:803::200e","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","TCP","74","443  >  63432 [ACK] Seq=1397 Ack=6814 Win=3299 Len=0"
"138","22.932411","2404:6800:4007:803::200e","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","TLSv1.2","113","Application Data"
"139","22.932411","2404:6800:4007:803::200e","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","TCP","86","[TCP Dup ACK 137#1] 443  >  63432 [ACK] Seq=1436 Ack=6814 Win=3299 Len=0 SLE=5516 SRE=6814"
"140","22.932411","2404:6800:4007:803::200e","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","TLSv1.2","140","Application Data"
"141","22.932411","2404:6800:4007:803::200e","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","TLSv1.2","182","Application Data"
"142","22.932411","2404:6800:4007:803::200e","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","TLSv1.2","347","Application Data"
"143","22.932411","2404:6800:4007:803::200e","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","TLSv1.2","113","Application Data"
"144","22.932783","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","2404:6800:4007:803::200e","TCP","74","63432  >  443 [ACK] Seq=6814 Ack=1922 Win=8191 Len=0"
"145","22.934766","2404:6800:4009:825::200a","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","TLSv1.2","147","Application Data"
"146","22.934766","2404:6800:4009:825::200a","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","TCP","147","[TCP Retransmission] 443  >  63976 [PSH, ACK] Seq=1 Ack=2 Win=265 Len=73"
"147","22.934897","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","2404:6800:4007:803::200e","TLSv1.2","148","Application Data, Application Data"
"148","22.934962","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","2404:6800:4009:825::200a","TCP","86","63976  >  443 [ACK] Seq=2 Ack=74 Win=507 Len=0 SLE=1 SRE=74"
"149","22.935616","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","2404:6800:4009:825::200a","TCP","74","63976  >  443 [FIN, ACK] Seq=2 Ack=74 Win=507 Len=0"
"150","22.936142","20.210.25.198","192.168.78.36","TCP","54","443  >  64013 [RST] Seq=33 Win=0 Len=0"
"151","22.936142","20.210.25.198","192.168.78.36","TCP","54","443  >  64013 [RST] Seq=33 Win=0 Len=0"
"152","22.948104","2404:6800:4009:825::200a","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","TCP","147","[TCP Spurious Retransmission] 443  >  63976 [PSH, ACK] Seq=1 Ack=2 Win=265 Len=73"
"153","22.948196","2401:4900:6190:48c0:fccd:3e66:6c4:ada7","2404:6800:4009:825::200a","TCP","86","[TCP Dup ACK 148#1] 63976  >  443 [ACK] Seq=3 Ack=74 Win=507 Len=0 SLE=1 SRE=74"
